timestamp,best_edges,instances,total_crashes,total_hangs,plateau_secs
1788427307,5883,6,0,342,7094
1788427367,5883,6,0,342,7154
1788427428,5883,6,0,342,7215
1788427489,5883,6,0,342,7276
1788427549,5883,6,0,342,7336
1788427610,5883,6,0,342,7397
1788427671,5883,6,0,342,7458
1788427731,5883,6,0,342,7518
1788427792,5883,6,0,342,7579
1788427853,5883,6,0,342,7640
1788427913,5883,6,0,342,7700
1788427974,5883,6,0,342,7761
1788428035,5883,6,0,342,7822
1788428096,5883,6,0,342,7883
1788428156,5883,6,0,342,7943
1788428217,5883,6,0,342,8004
1788428278,5883,6,0,342,8065
1788428338,5883,6,0,342,8125
1788428399,5883,6,0,342,8186
1788428460,5883,6,0,342,8247
1788428520,5883,6,0,342,8307
1788428581,5883,6,0,342,8368
1788428641,5883,6,0,342,8428
1788428702,5883,6,0,342,8489
1788428762,5883,6,0,342,8549
1788428823,5883,6,0,342,8610
1788428883,5883,6,0,342,8670
1788428944,5883,6,0,342,8731
1788429004,5883,6,0,342,8791
1788429065,5883,6,0,342,8852
1788429125,5883,6,0,343,8912
1788429186,5883,6,0,343,8973
1788429246,5883,6,0,343,9033
1788429307,5883,6,0,343,9094
1788429368,5883,6,0,343,9155
1788429428,5883,6,0,343,9215
1788429489,5883,6,0,343,9276
1788429549,5883,6,0,343,9336
1788429610,5883,6,0,343,9397
1788429670,5883,6,0,343,9457
1788429731,5883,6,0,343,9518
1788429791,5883,6,0,343,9578
1788429852,5883,6,0,343,9639
1788429912,5883,6,0,343,9699
1788429973,5883,6,0,343,9760
1788430033,5883,6,0,343,9820
1788430094,5883,6,0,343,9881
