timestamp,best_edges,instances,total_crashes,total_hangs,plateau_secs
1787215249,3776,6,0,18,420
1787215309,3777,6,0,18,0
1787215369,3782,6,0,18,0
1787215429,3797,6,0,18,0
1787215489,3797,6,0,18,60
1787215550,3797,6,0,18,120
1787215610,3797,6,0,18,180
1787215670,3798,6,0,18,0
1787215730,3799,6,0,18,0
1787215790,3799,6,0,18,60
1787215850,3800,6,0,18,0
1787215910,3800,6,0,18,60
1787215970,3801,6,0,18,0
1787216030,3801,6,0,18,60
1787216090,3816,6,0,18,0
1787216150,3816,6,0,18,60
1787216210,3817,6,0,18,0
1787216270,3817,6,0,18,60
1787216330,3817,6,0,18,120
1787216390,3817,6,0,18,180
1787216450,3817,6,0,18,240
1787216510,3817,6,0,18,300
1787216570,3817,6,0,18,360
1787216630,3817,6,0,18,420
1787216690,3842,6,0,18,0
1787216750,3842,6,0,18,60
1787216810,3843,6,0,18,0
1787216870,3844,6,0,18,0
1787216930,3844,6,0,18,60
1787216990,3845,6,0,18,0
1787217050,3845,6,0,18,60
1787217110,3845,6,0,18,120
1787217170,3849,6,0,18,0
1787217230,3849,6,0,18,60
1787217290,3849,6,0,18,120
1787217350,3852,6,0,19,0
1787217410,3854,6,0,19,0
1787217470,3854,6,0,19,60
1787217530,3854,6,0,19,120
1787217590,3856,6,0,19,0
1787217650,3856,6,0,19,60
1787217710,3857,6,0,19,0
1787217770,3857,6,0,19,60
1787217830,3857,6,0,19,120
1787217890,3857,6,0,19,180
1787217950,3857,6,0,19,240
1787218010,3857,6,0,20,300
1787218070,3865,6,0,20,0
1787218130,3865,6,0,20,60
1787218190,3868,6,0,20,0
1787218250,3868,6,0,20,60
1787218310,3868,6,0,20,120
1787218370,3870,6,0,20,0
1787218430,3870,6,0,20,60
1787218490,3870,6,0,20,120
1787218550,3870,6,0,20,180
1787218610,3870,6,0,20,240
1787218670,3870,6,0,20,300
1787218730,3875,6,0,20,0
1787218790,3875,6,0,20,60
1787218850,3875,6,0,20,120
1787218910,3875,6,0,20,180
1787218970,3875,6,0,20,240
1787219030,3875,6,0,20,300
1787219090,3875,6,0,21,360
1787219150,3875,6,0,21,420
1787219210,3875,6,0,21,480
1787219270,3875,6,0,21,540
1787219330,3884,6,0,21,0
1787219390,3884,6,0,21,60
1787219450,3885,6,0,21,0
1787219510,3885,6,0,21,60
1787219570,3885,6,0,21,120
1787219630,3885,6,0,21,180
1787219690,3885,6,0,21,240
1787219750,3885,6,0,21,300
1787219810,3885,6,0,21,360
1787219870,3885,6,0,21,420
1787219930,3885,6,0,21,480
1787219990,3885,6,0,21,540
1787220050,3885,6,0,21,600
1787220110,3885,6,0,21,660
1787220170,3890,6,0,21,0
1787220230,3890,6,0,21,60
1787220290,3890,6,0,21,120
1787220350,3890,6,0,21,180
1787220410,3890,6,0,21,240
1787220470,3890,6,0,21,300
1787220530,3890,6,0,21,360
1787220590,3890,6,0,21,420
1787220650,3890,6,0,21,480
1787220710,3891,6,0,21,0
1787220770,3893,6,0,21,0
1787220830,3893,6,0,21,60
1787220890,3893,6,0,21,120
1787220950,3893,6,0,21,180
1787221010,3893,6,0,21,240
1787221070,3893,6,0,21,300
1787221130,3893,6,0,21,360
1787221190,3893,6,0,21,420
1787221250,3893,6,0,21,480
1787221310,3893,6,0,21,540
1787221370,3894,6,0,21,0
1787221430,3900,6,0,21,0
1787221490,3900,6,0,21,60
1787221550,3900,6,0,21,120
1787221610,3901,6,0,21,0
1787221670,3901,6,0,21,60
1787221730,3901,6,0,21,120
1787221790,3901,6,0,21,180
1787221850,3901,6,0,21,240
1787221910,3902,6,0,21,0
1787221970,3903,6,0,21,0
1787222031,3903,6,0,21,60
1787222091,3903,6,0,21,120
1787222151,3903,6,0,21,180
1787222211,3903,6,0,21,240
1787222271,3903,6,0,21,300
1787222331,3903,6,0,21,360
1787222391,3904,6,0,21,0
1787222451,3904,6,0,21,60
1787222511,3904,6,0,21,120
1787222571,3904,6,0,21,180
1787222631,3904,6,0,21,240
1787222691,3904,6,0,21,300
1787222751,3904,6,0,21,360
1787222811,3905,6,0,21,0
1787222871,3906,6,0,21,0
1787222931,3906,6,0,21,60
1787222991,3906,6,0,21,120
1787223051,3906,6,0,21,180
1787223111,3906,6,0,21,240
1787223171,3906,6,0,21,300
1787223231,3906,6,0,21,360
1787223291,3906,6,0,21,420
1787223351,3906,6,0,21,480
1787223411,3922,6,0,21,0
1787223471,3925,6,0,21,0
1787223531,3925,6,0,21,60
1787223591,3925,6,0,21,120
1787223651,3926,6,0,21,0
1787223711,3927,6,0,21,0
1787223771,3927,6,0,21,60
1787223831,3927,6,0,21,120
1787223891,3928,6,0,21,0
1787223951,3928,6,0,21,60
1787224011,3928,6,0,21,120
1787224071,3928,6,0,21,180
1787224131,3929,6,0,21,0
1787224191,3929,6,0,21,60
1787224251,3930,6,0,21,0
1787224311,3930,6,0,21,60
1787224371,3930,6,0,21,120
1787224431,3932,6,0,22,0
1787224491,3933,6,0,22,0
1787224551,3933,6,0,22,60
1787224611,3933,6,0,22,120
1787224671,3933,6,0,22,180
1787224731,3936,6,0,22,0
1787224791,3936,6,0,22,60
1787224851,3937,6,0,22,0
1787224911,3937,6,0,22,60
1787224971,3938,6,0,22,0
1787225031,3939,6,0,22,0
1787225091,3939,6,0,22,60
1787225151,3939,6,0,22,120
1787225211,3939,6,0,22,180
1787225271,3939,6,0,22,240
1787225331,3939,6,0,22,300
1787225391,3940,6,0,22,0
1787225451,3940,6,0,22,60
1787225511,3940,6,0,22,120
1787225571,3940,6,0,22,180
1787225631,3940,6,0,22,240
1787225691,3940,6,0,22,300
1787225751,3940,6,0,22,360
1787225811,3942,6,0,22,0
1787225871,3944,6,0,22,0
1787225931,3945,6,0,22,0
1787225991,3945,6,0,22,60
1787226051,3945,6,0,22,120
1787226111,3950,6,0,23,0
1787226172,3950,6,0,23,60
1787226232,3950,6,0,23,120
1787226292,3950,6,0,23,180
1787226352,3950,6,0,23,240
1787226412,3950,6,0,23,300
1787226472,3950,6,0,23,360
1787226532,3951,6,0,23,0
1787226592,3951,6,0,23,60
1787226652,3951,6,0,23,120
1787226712,3951,6,0,23,180
1787226772,3956,6,0,23,0
1787226832,3956,6,0,23,60
1787226892,3956,6,0,23,120
1787226952,3956,6,0,23,180
1787227012,3956,6,0,23,240
1787227072,3956,6,0,23,300
1787227132,3956,6,0,23,360
1787227192,3958,6,0,24,0
1787227252,3959,6,0,24,0
1787227312,3959,6,0,24,60
1787227372,3959,6,0,24,120
1787227432,3963,6,0,24,0
1787227492,3963,6,0,24,60
1787227552,3964,6,0,24,0
1787227612,3964,6,0,24,60
1787227672,3964,6,0,24,120
1787227732,3964,6,0,24,180
1787227792,3964,6,0,24,240
1787227852,3964,6,0,24,300
1787227912,3964,6,0,24,360
1787227972,3964,6,0,24,420
1787228032,3964,6,0,24,480
1787228092,3968,6,0,24,0
1787228152,3969,6,0,24,0
1787228212,3969,6,0,24,60
1787228272,3969,6,0,24,120
1787228332,3969,6,0,24,180
1787228392,3970,6,0,24,0
1787228452,3970,6,0,24,60
1787228512,3970,6,0,24,120
1787228572,3970,6,0,24,180
1787228632,3970,6,0,24,240
1787228692,3970,6,0,24,300
1787228752,3971,6,0,24,0
1787228812,3971,6,0,24,60
1787228872,3971,6,0,24,120
1787228932,3971,6,0,24,180
1787228992,3971,6,0,24,240
1787229052,3971,6,0,24,300
1787229112,3971,6,0,24,360
1787229172,3971,6,0,24,420
1787229232,3971,6,0,24,480
1787229292,3971,6,0,24,540
1787229352,3971,6,0,24,600
1787229412,3971,6,0,25,660
1787229472,3978,6,0,25,0
1787229532,3978,6,0,25,60
1787229592,3978,6,0,25,120
1787229652,3978,6,0,25,180
1787229713,3978,6,0,25,240
1787229773,3978,6,0,25,300
1787229833,3978,6,0,25,360
1787229893,3978,6,0,25,420
1787229953,3978,6,0,25,480
1787230013,3978,6,0,25,540
1787230073,3978,6,0,25,600
1787230133,3978,6,0,25,660
1787230193,3984,6,0,25,0
1787230253,3984,6,0,25,60
1787230313,3984,6,0,26,120
1787230373,3984,6,0,26,180
1787230433,3985,6,0,26,0
1787230493,3987,6,0,26,0
1787230553,3987,6,0,26,60
1787230613,3987,6,0,26,120
1787230673,3987,6,0,26,180
1787230733,3987,6,0,26,240
1787230793,3987,6,0,26,300
1787230853,4004,6,0,26,0
1787230913,4006,6,0,26,0
1787230973,4006,6,0,26,60
1787231033,4006,6,0,26,120
1787231093,4006,6,0,26,180
1787231153,4006,6,0,26,240
1787231213,4006,6,0,26,300
1787231273,4006,6,0,26,360
1787231333,4006,6,0,26,420
1787231393,4006,6,0,26,480
1787231453,4006,6,0,26,540
1787231513,4012,6,0,26,0
1787231573,4012,6,0,26,60
1787231633,4012,6,0,26,120
1787231693,4012,6,0,26,180
1787231753,4012,6,0,26,240
1787231813,4012,6,0,26,300
1787231873,4012,6,0,26,360
1787231933,4012,6,0,26,420
1787231993,4012,6,0,26,480
1787232053,4013,6,0,26,0
1787232113,4015,6,0,26,0
1787232173,4023,6,0,26,0
1787232233,4023,6,0,26,60
1787232293,4023,6,0,26,120
1787232353,4023,6,0,26,180
1787232413,4023,6,0,26,240
1787232473,4023,6,0,26,300
1787232533,4023,6,0,26,360
1787232593,4023,6,0,26,420
1787232653,4023,6,0,26,480
1787232713,4023,6,0,26,540
1787232773,4023,6,0,26,600
1787232833,4023,6,0,26,660
1787232893,4029,6,0,26,0
1787232953,4029,6,0,26,60
1787233013,4029,6,0,26,120
1787233073,4029,6,0,26,180
1787233133,4029,6,0,26,240
1787233193,4029,6,0,26,300
1787233253,4029,6,0,26,360
1787233313,4029,6,0,26,420
1787233373,4029,6,0,26,480
1787233434,4029,6,0,26,540
1787233494,4029,6,0,26,600
1787233554,4029,6,0,26,660
1787233614,4029,6,0,26,720
1787233674,4029,6,0,26,780
1787233734,4029,6,0,26,840
1787233794,4029,6,0,26,900
1787233854,4030,6,0,26,0
1787233914,4031,6,0,26,0
1787233974,4031,6,0,26,60
1787234034,4031,6,0,26,120
1787234094,4032,6,0,26,0
1787234154,4035,6,0,26,0
1787234214,4035,6,0,26,60
1787234274,4035,6,0,26,120
1787234334,4035,6,0,26,180
1787234394,4035,6,0,26,240
1787234454,4035,6,0,26,300
1787234514,4035,6,0,26,360
1787234574,4035,6,0,26,420
1787234634,4035,6,0,26,480
1787234694,4035,6,0,26,540
1787234754,4037,6,0,26,0
1787234814,4037,6,0,26,60
1787234874,4038,6,0,26,0
1787234934,4038,6,0,26,60
1787234994,4038,6,0,26,120
1787235054,4038,6,0,26,180
1787235114,4038,6,0,26,240
1787235174,4038,6,0,26,300
1787235234,4038,6,0,26,360
1787235294,4038,6,0,26,420
1787235354,4038,6,0,26,480
1787235414,4038,6,0,26,540
1787235474,4039,6,0,26,0
1787235534,4039,6,0,26,60
1787235594,4039,6,0,26,120
1787235654,4039,6,0,26,180
1787235714,4039,6,0,26,240
1787235774,4039,6,0,26,300
1787235834,4039,6,0,26,360
1787235894,4040,6,0,26,0
1787235954,4041,6,0,26,0
1787236014,4041,6,0,26,60
1787236074,4041,6,0,26,120
1787236134,4041,6,0,26,180
1787236194,4044,6,0,26,0
1787236254,4044,6,0,26,60
1787236314,4044,6,0,26,120
1787236374,4044,6,0,26,180
1787236434,4044,6,0,26,240
1787236494,4044,6,0,26,300
1787236554,4044,6,0,26,360
1787236614,4044,6,0,26,420
1787236674,4044,6,0,26,480
1787236734,4044,6,0,26,540
1787236794,4045,6,0,26,0
1787236854,4045,6,0,26,60
1787236915,4045,6,0,26,120
1787236975,4045,6,0,26,180
1787237035,4045,6,0,26,240
1787237095,4045,6,0,26,300
1787237155,4045,6,0,26,360
1787237215,4045,6,0,26,420
1787237275,4045,6,0,26,480
1787237335,4045,6,0,26,540
1787237395,4045,6,0,26,600
1787237455,4045,6,0,26,660
1787237515,4045,6,0,26,720
1787237575,4045,6,0,26,780
1787237635,4045,6,0,26,840
1787237695,4045,6,0,27,900
1787237755,4045,6,0,27,960
1787237815,4045,6,0,27,1020
1787237875,4045,6,0,27,1080
1787237935,4045,6,0,27,1140
1787237995,4045,6,0,27,1200
1787238055,4045,6,0,27,1260
1787238115,4045,6,0,27,1320
1787238175,4046,6,0,27,0
1787238235,4046,6,0,27,60
1787238295,4046,6,0,27,120
1787238355,4046,6,0,27,180
1787238415,4046,6,0,27,240
1787238475,4046,6,0,27,300
1787238535,4046,6,0,27,360
1787238595,4046,6,0,27,420
1787238655,4046,6,0,27,480
1787238715,4046,6,0,27,540
1787238775,4048,6,0,27,0
1787238835,4048,6,0,27,60
1787238895,4048,6,0,27,120
1787238955,4048,6,0,27,180
1787239015,4048,6,0,27,240
1787239075,4048,6,0,27,300
1787239135,4048,6,0,27,360
1787239195,4048,6,0,27,420
1787239255,4048,6,0,27,480
1787239315,4048,6,0,27,540
1787239375,4048,6,0,28,600
1787239435,4048,6,0,28,660
1787239495,4048,6,0,28,720
1787239555,4048,6,0,28,780
1787239615,4048,6,0,28,840
1787239675,4048,6,0,28,900
1787239735,4048,6,0,28,960
1787239795,4048,6,0,28,1020
1787239855,4048,6,0,28,1080
1787239915,4048,6,0,28,1140
1787239975,4048,6,0,28,1200
1787240035,4048,6,0,28,1260
1787240096,4048,6,0,28,1320
1787240156,4048,6,0,28,1380
1787240216,4048,6,0,28,1440
1787240276,4048,6,0,28,1500
1787240336,4048,6,0,28,1560
1787240396,4048,6,0,28,1620
1787240456,4048,6,0,28,1680
1787240516,4048,6,0,28,1740
1787240576,4048,6,0,28,1800
1787240636,4048,6,0,28,1860
1787240696,4048,6,0,28,1920
1787240756,4048,6,0,29,1980
1787240816,4048,6,0,29,2040
1787240876,4048,6,0,29,2100
1787240936,4048,6,0,29,2160
1787240996,4048,6,0,29,2220
1787241056,4048,6,0,29,2280
1787241116,4048,6,0,29,2340
1787241176,4048,6,0,29,2400
1787241236,4048,6,0,29,2460
1787241296,4048,6,0,29,2520
1787241356,4048,6,0,29,2580
1787241416,4048,6,0,29,2640
1787241476,4048,6,0,29,2700
1787241536,4048,6,0,29,2760
1787241596,4048,6,0,29,2820
1787241656,4048,6,0,29,2880
1787241716,4048,6,0,29,2941
1787241776,4048,6,0,29,3001
1787241836,4048,6,0,29,3061
1787241896,4048,6,0,29,3121
1787241956,4048,6,0,29,3181
1787242016,4048,6,0,29,3241
1787242076,4048,6,0,29,3301
1787242136,4048,6,0,29,3361
1787242196,4048,6,0,29,3421
1787242256,4048,6,0,29,3481
1787242316,4048,6,0,29,3541
1787242376,4048,6,0,29,3601
1787242436,4048,6,0,29,3661
1787242496,4048,6,0,29,3721
1787242556,4048,6,0,29,3781
1787242616,4048,6,0,30,3841
1787242676,4048,6,0,30,3901
1787242736,4048,6,0,30,3961
1787242796,4048,6,0,30,4021
1787242856,4048,6,0,30,4081
1787242917,4048,6,0,30,4141
1787242977,4048,6,0,30,4201
1787243037,4048,6,0,30,4261
1787243097,4048,6,0,30,4321
1787243157,4048,6,0,30,4381
1787243217,4048,6,0,30,4441
1787243277,4048,6,0,30,4501
1787243337,4048,6,0,30,4561
1787243397,4048,6,0,30,4621
1787243457,4048,6,0,30,4681
1787243517,4048,6,0,30,4741
1787243577,4048,6,0,30,4801
1787243637,4048,6,0,30,4861
1787243697,4048,6,0,30,4921
1787243757,4048,6,0,30,4981
1787243817,4049,6,0,30,0
1787243877,4049,6,0,30,60
1787243937,4049,6,0,30,120
1787243997,4049,6,0,30,180
1787244057,4049,6,0,30,240
1787244117,4049,6,0,30,300
1787244177,4049,6,0,30,360
1787244237,4049,6,0,30,420
1787244297,4049,6,0,30,480
1787244357,4049,6,0,30,540
1787244417,4049,6,0,30,600
1787244477,4049,6,0,30,660
1787244537,4049,6,0,30,720
1787244597,4049,6,0,30,780
1787244657,4049,6,0,30,840
1787244717,4049,6,0,30,900
1787244777,4049,6,0,30,960
1787244837,4049,6,0,30,1020
1787244897,4049,6,0,30,1080
1787244957,4049,6,0,30,1140
1787245017,4049,6,0,30,1200
1787245077,4049,6,0,30,1260
1787245137,4049,6,0,30,1320
1787245197,4049,6,0,30,1380
1787245257,4049,6,0,30,1440
1787245317,4049,6,0,30,1500
1787245377,4049,6,0,30,1560
1787245438,4049,6,0,30,1620
1787245498,4049,6,0,30,1680
1787245558,4049,6,0,30,1740
1787245618,4049,6,0,30,1800
1787245678,4049,6,0,30,1860
1787245738,4049,6,0,30,1920
1787245798,4049,6,0,30,1980
1787245858,4049,6,0,30,2040
1787245918,4049,6,0,30,2100
1787245978,4049,6,0,30,2160
1787246038,4049,6,0,30,2220
1787246098,4049,6,0,30,2280
1787246158,4049,6,0,30,2340
1787246218,4049,6,0,30,2400
1787246278,4049,6,0,30,2460
1787246338,4049,6,0,31,2520
1787246398,4049,6,0,31,2581
1787246458,4049,6,0,31,2641
1787246518,4049,6,0,31,2701
1787246578,4049,6,0,32,2761
1787246638,4049,6,0,32,2821
1787246698,4049,6,0,32,2881
1787246758,4049,6,0,32,2941
1787246818,4049,6,0,32,3001
1787246878,4049,6,0,32,3061
1787246938,4049,6,0,32,3121
1787246998,4050,6,0,32,0
1787247058,4050,6,0,33,60
1787247118,4050,6,0,33,120
1787247178,4050,6,0,33,180
1787247238,4050,6,0,33,240
1787247298,4050,6,0,33,300
1787247358,4050,6,0,33,360
1787247418,4050,6,0,33,420
1787247478,4050,6,0,33,480
1787247538,4050,6,0,33,540
1787247599,4050,6,0,33,600
1787247659,4050,6,0,33,660
1787247719,4051,6,0,33,0
1787247779,4051,6,0,33,60
1787247839,4051,6,0,33,120
1787247899,4051,6,0,33,180
1787247959,4051,6,0,33,240
1787248019,4051,6,0,33,300
1787248079,4051,6,0,33,360
1787248139,4051,6,0,33,420
1787248199,4051,6,0,33,480
1787248259,4051,6,0,33,540
1787248319,4051,6,0,33,600
1787248379,4051,6,0,33,660
1787248439,4051,6,0,33,720
1787248499,4051,6,0,33,780
1787248559,4051,6,0,33,840
1787248619,4051,6,0,33,900
1787248679,4051,6,0,33,960
1787248739,4051,6,0,33,1020
1787248799,4051,6,0,33,1080
1787248859,4051,6,0,33,1140
1787248919,4051,6,0,33,1200
1787248979,4051,6,0,33,1260
1787249039,4051,6,0,33,1320
1787249099,4051,6,0,33,1380
1787249159,4051,6,0,33,1440
1787249219,4051,6,0,33,1500
1787249279,4051,6,0,33,1560
1787249339,4051,6,0,33,1620
1787249399,4051,6,0,33,1680
1787249459,4051,6,0,33,1740
1787249519,4051,6,0,33,1800
1787249579,4051,6,0,33,1860
1787249639,4051,6,0,33,1920
1787249699,4051,6,0,33,1980
1787249759,4051,6,0,33,2040
1787249819,4051,6,0,33,2100
1787249879,4051,6,0,33,2160
1787249939,4051,6,0,33,2220
1787249999,4051,6,0,33,2280
1787250060,4051,6,0,33,2340
1787250120,4051,6,0,33,2400
1787250180,4051,6,0,33,2461
1787250240,4051,6,0,33,2521
1787250300,4051,6,0,33,2581
1787250360,4051,6,0,33,2641
1787250420,4051,6,0,33,2701
1787250480,4051,6,0,33,2761
1787250540,4051,6,0,33,2821
1787250600,4051,6,0,33,2881
1787250660,4051,6,0,33,2941
1787250720,4051,6,0,33,3001
1787250780,4051,6,0,33,3061
1787250840,4051,6,0,33,3121
1787250900,4051,6,0,33,3181
1787250960,4051,6,0,33,3241
1787251020,4051,6,0,33,3301
1787251080,4051,6,0,33,3361
1787251140,4051,6,0,33,3421
1787251200,4051,6,0,33,3481
1787251260,4051,6,0,33,3541
1787251320,4051,6,0,33,3601
1787251380,4051,6,0,33,3661
1787251440,4051,6,0,33,3721
1787251500,4051,6,0,33,3781
1787251560,4051,6,0,33,3841
1787251620,4051,6,0,33,3901
1787251680,4051,6,0,33,3961
1787251740,4051,6,0,33,4021
1787251800,4051,6,0,33,4081
1787251860,4051,6,0,33,4141
1787251920,4051,6,0,33,4201
1787251980,4051,6,0,33,4261
1787252040,4051,6,0,33,4321
1787252101,4051,6,0,33,4381
1787252161,4051,6,0,33,4441
1787252221,4051,6,0,33,4501
1787252281,4051,6,0,33,4562
1787252341,4051,6,0,33,4622
1787252401,4051,6,0,33,4682
1787252461,4051,6,0,33,4742
1787252521,4051,6,0,33,4802
1787252581,4051,6,0,33,4862
1787252641,4051,6,0,33,4922
1787252701,4051,6,0,33,4982
1787252761,4051,6,0,33,5042
1787252821,4051,6,0,33,5102
1787252881,4051,6,0,33,5162
1787252941,4051,6,0,33,5222
1787253001,4051,6,0,33,5282
1787253061,4051,6,0,33,5342
1787253121,4051,6,0,33,5402
1787253181,4051,6,0,33,5462
1787253241,4051,6,0,33,5522
1787253301,4051,6,0,33,5582
1787253361,4051,6,0,33,5642
1787253421,4051,6,0,33,5702
1787253481,4051,6,0,33,5762
1787253541,4051,6,0,33,5822
1787253601,4051,6,0,33,5882
1787253661,4051,6,0,33,5942
1787253721,4051,6,0,33,6002
1787253781,4051,6,0,33,6062
1787253841,4051,6,0,33,6122
1787253901,4051,6,0,33,6182
1787253961,4051,6,0,33,6242
1787254021,4051,6,0,33,6302
1787254081,4051,6,0,33,6362
1787254142,4051,6,0,33,6422
1787254202,4051,6,0,33,6482
1787254262,4051,6,0,33,6543
1787254322,4051,6,0,33,6603
1787254382,4051,6,0,33,6663
1787254442,4051,6,0,33,6723
1787254502,4051,6,0,33,6783
1787254562,4055,6,0,33,0
1787254622,4055,6,0,33,60
1787254682,4055,6,0,33,120
1787254742,4055,6,0,33,180
1787254802,4055,6,0,33,240
1787254862,4055,6,0,33,300
1787254922,4055,6,0,33,360
1787254982,4055,6,0,33,420
1787255042,4055,6,0,33,480
1787255102,4055,6,0,33,540
1787255162,4055,6,0,33,600
1787255222,4056,6,0,34,0
1787255282,4056,6,0,34,60
1787255342,4056,6,0,34,120
1787255402,4056,6,0,34,180
1787255462,4056,6,0,34,240
1787255522,4056,6,0,34,300
1787255582,4056,6,0,34,360
1787255642,4056,6,0,34,420
1787255702,4056,6,0,34,480
1787255762,4056,6,0,34,540
1787255822,4056,6,0,34,600
1787255882,4056,6,0,34,660
1787255942,4056,6,0,34,720
1787256002,4056,6,0,34,780
1787256062,4056,6,0,34,840
1787256123,4056,6,0,34,900
1787256183,4056,6,0,34,960
1787256243,4056,6,0,34,1020
1787256303,4056,6,0,34,1080
1787256363,4056,6,0,34,1140
1787256423,4056,6,0,34,1200
1787256483,4057,6,0,34,0
1787256543,4057,6,0,34,60
1787256603,4057,6,0,34,120
1787256663,4057,6,0,34,180
1787256723,4057,6,0,34,240
1787256783,4057,6,0,34,300
1787256843,4057,6,0,34,360
1787256903,4057,6,0,34,420
1787256963,4057,6,0,35,480
1787257023,4057,6,0,35,540
1787257083,4057,6,0,35,600
1787257143,4057,6,0,35,660
1787257203,4057,6,0,35,720
1787257263,4057,6,0,35,780
1787257323,4057,6,0,35,840
1787257383,4057,6,0,35,900
1787257443,4057,6,0,35,960
1787257503,4057,6,0,35,1020
1787257563,4057,6,0,35,1080
1787257623,4057,6,0,35,1140
1787257683,4057,6,0,35,1200
1787257743,4057,6,0,35,1260
1787257803,4057,6,0,35,1320
1787257863,4058,6,0,35,0
1787257923,4058,6,0,35,60
1787257983,4058,6,0,35,120
1787258044,4058,6,0,35,180
1787258104,4058,6,0,35,240
1787258164,4058,6,0,35,300
1787258224,4058,6,0,35,360
1787258284,4058,6,0,35,420
1787258344,4058,6,0,35,480
1787258404,4058,6,0,35,540
1787258464,4058,6,0,35,600
1787258524,4058,6,0,35,660
1787258584,4058,6,0,35,720
1787258644,4058,6,0,35,780
1787258704,4058,6,0,35,840
1787258764,4058,6,0,35,900
1787258824,4058,6,0,35,960
1787258884,4058,6,0,35,1020
1787258944,4058,6,0,35,1080
1787259004,4058,6,0,35,1140
1787259064,4058,6,0,35,1200
1787259124,4058,6,0,35,1260
1787259184,4058,6,0,35,1320
1787259244,4058,6,0,35,1380
1787259304,4058,6,0,35,1440
1787259364,4058,6,0,35,1500
1787259424,4058,6,0,35,1560
1787259484,4060,6,0,35,0
1787259544,4060,6,0,35,60
1787259604,4060,6,0,35,120
1787259664,4060,6,0,35,180
1787259724,4060,6,0,35,240
1787259784,4060,6,0,35,300
1787259844,4060,6,0,35,360
1787259905,4060,6,0,35,420
1787259965,4060,6,0,35,480
1787260025,4060,6,0,35,540
1787260085,4060,6,0,35,600
1787260145,4060,6,0,35,660
1787260205,4060,6,0,35,720
1787260265,4060,6,0,35,780
1787260325,4060,6,0,35,840
1787260385,4060,6,0,35,900
1787260445,4060,6,0,35,960
1787260505,4060,6,0,35,1020
1787260565,4060,6,0,35,1080
1787260625,4060,6,0,36,1140
1787260685,4060,6,0,36,1200
1787260745,4060,6,0,36,1260
1787260805,4060,6,0,36,1320
1787260865,4060,6,0,36,1380
1787260925,4060,6,0,36,1440
1787260985,4060,6,0,36,1500
1787261045,4060,6,0,36,1560
1787261105,4060,6,0,36,1620
1787261165,4060,6,0,36,1680
1787261225,4060,6,0,36,1740
1787261285,4060,6,0,36,1801
1787261345,4060,6,0,36,1861
1787261405,4060,6,0,36,1921
1787261465,4060,6,0,36,1981
1787261525,4060,6,0,37,2041
1787261586,4060,6,0,37,2101
1787261646,4060,6,0,37,2161
1787261706,4060,6,0,37,2221
1787261766,4060,6,0,37,2281
1787261826,4060,6,0,37,2341
1787261886,4060,6,0,37,2401
1787261946,4060,6,0,37,2461
1787262006,4060,6,0,37,2521
1787262066,4060,6,0,37,2581
1787262126,4060,6,0,37,2641
1787262186,4060,6,0,37,2701
1787262246,4060,6,0,37,2761
1787262306,4060,6,0,37,2821
1787262366,4060,6,0,37,2881
1787262426,4060,6,0,37,2941
1787262486,4060,6,0,37,3001
1787262546,4060,6,0,37,3061
1787262606,4060,6,0,37,3121
1787262666,4060,6,0,37,3181
1787262726,4060,6,0,37,3241
1787262786,4060,6,0,37,3301
1787262846,4060,6,0,37,3361
1787262906,4060,6,0,37,3422
1787262966,4060,6,0,37,3482
1787263026,4060,6,0,37,3542
1787263086,4060,6,0,37,3602
1787263146,4060,6,0,37,3662
1787263206,4060,6,0,37,3722
1787263267,4060,6,0,37,3782
1787263327,4060,6,0,37,3842
1787263387,4060,6,0,37,3902
1787263447,4060,6,0,37,3962
1787263507,4060,6,0,37,4022
1787263567,4060,6,0,37,4082
1787263627,4060,6,0,37,4142
1787263687,4060,6,0,37,4202
1787263747,4060,6,0,37,4262
1787263807,4060,6,0,37,4322
1787263867,4060,6,0,37,4382
1787263927,4060,6,0,37,4442
1787263987,4060,6,0,37,4502
1787264047,4060,6,0,37,4562
1787264107,4060,6,0,37,4622
1787264167,4060,6,0,37,4682
1787264227,4060,6,0,37,4742
1787264287,4060,6,0,37,4802
1787264347,4060,6,0,37,4862
1787264407,4060,6,0,37,4922
1787264467,4060,6,0,37,4982
1787264527,4060,6,0,37,5042
1787264587,4060,6,0,37,5102
1787264647,4060,6,0,37,5163
1787264707,4060,6,0,37,5223
1787264767,4063,6,0,37,0
1787264827,4063,6,0,37,60
1787264887,4063,6,0,37,120
1787264947,4063,6,0,37,180
1787265008,4063,6,0,37,240
1787265068,4063,6,0,37,300
1787265128,4063,6,0,37,360
1787265188,4063,6,0,37,420
1787265248,4063,6,0,37,480
1787265308,4063,6,0,37,540
1787265368,4063,6,0,37,600
1787265428,4063,6,0,37,660
1787265488,4063,6,0,37,720
1787265548,4063,6,0,37,780
1787265608,4063,6,0,37,840
1787265668,4063,6,0,37,900
1787265728,4063,6,0,37,960
1787265788,4063,6,0,37,1020
1787265848,4063,6,0,37,1080
1787265908,4063,6,0,37,1140
1787265968,4063,6,0,37,1200
1787266028,4063,6,0,37,1260
1787266088,4063,6,0,37,1320
1787266148,4063,6,0,37,1380
1787266208,4063,6,0,37,1440
1787266268,4063,6,0,37,1500
1787266328,4063,6,0,37,1560
1787266388,4063,6,0,37,1620
